Date,USFR,USFR_Volume,SGOV,SGOV_Volume,BIL,BIL_Volume,TFLO,TFLO_Volume,SHV,SHV_Volume,ICSH,ICSH_Volume
2024-02-07,50.34000015258789,3417200,100.37000274658203,2621200,91.47000122070312,8475400,50.52000045776367,2154200,110.19999694824219,1388100,50.40999984741211,1242200
2024-02-08,50.369998931884766,3749700,100.4000015258789,3838700,91.51000213623047,5406300,50.560001373291016,4788100,110.25,1722500,50.41999816894531,804700
2024-02-09,50.38999938964844,3723500,100.43000030517578,3232500,91.5199966430664,5087000,50.54999923706055,6272700,110.26000213623047,2605400,50.41999816894531,725800
2024-02-12,50.380001068115234,3159600,100.43000030517578,2792700,91.54000091552734,7216800,50.560001373291016,3193300,110.2699966430664,1967400,50.43000030517578,1082200
2024-02-13,50.400001525878906,3686700,100.44999694824219,3009000,91.54000091552734,7655100,50.58000183105469,1424200,110.25,2706700,50.40999984741211,730000
2024-02-14,50.40999984741211,2626500,100.47000122070312,2614100,91.55999755859375,6028000,50.59000015258789,1375300,110.29000091552734,1773600,50.43000030517578,739800
2024-02-15,50.41999816894531,2831200,100.5199966430664,2577800,91.61000061035156,4800600,50.61000061035156,1740600,110.3499984741211,1816600,50.459999084472656,863100
2024-02-16,50.439998626708984,3478600,100.52999877929688,2914300,91.62999725341797,6040000,50.630001068115234,1834100,110.3499984741211,1548000,50.459999084472656,689800
2024-02-20,50.439998626708984,3551300,100.55000305175781,3268600,91.63999938964844,4841100,50.630001068115234,1214100,110.37000274658203,1756600,50.4900016784668,789000
2024-02-21,50.459999084472656,3003500,100.55999755859375,2316600,91.6500015258789,5168000,50.63999938964844,1818300,110.37999725341797,1647100,50.47999954223633,572200
2024-02-22,50.459999084472656,3646200,100.5999984741211,2452200,91.69999694824219,7474000,50.650001525878906,1919900,110.41999816894531,2546500,50.4900016784668,772400
2024-02-23,50.2599983215332,5173200,100.62999725341797,2010100,91.70999908447266,5608600,50.65999984741211,1290000,110.44000244140625,3266400,50.5,726600
2024-02-26,50.279998779296875,4448100,100.63999938964844,2645100,91.70999908447266,4644800,50.66999816894531,1624600,110.44000244140625,1684700,50.5099983215332,1406300
2024-02-27,50.279998779296875,3907600,100.66000366210938,2360300,91.7300033569336,6027500,50.68000030517578,1292800,110.45999908447266,1576600,50.5099983215332,878100
2024-02-28,50.290000915527344,3604900,100.66999816894531,4526200,91.73999786376953,3917600,50.68000030517578,1907900,110.47000122070312,2040800,50.529998779296875,3210900
2024-02-29,50.29999923706055,4538200,100.69999694824219,5560200,91.77999877929688,13028900,50.70000076293945,1532500,110.52999877929688,3311000,50.54999923706055,1804800
2024-03-01,50.310001373291016,3214700,100.31999969482422,7519900,91.44999694824219,13039200,50.5,2785200,110.11000061035156,3756000,50.349998474121094,1551500
2024-03-04,50.33000183105469,3138000,100.33000183105469,3613500,91.45999908447266,8628300,50.5,2132800,110.12000274658203,2742300,50.349998474121094,1159200
2024-03-05,50.33000183105469,2638600,100.33999633789062,3905300,91.45999908447266,10329500,50.52000045776367,1182500,110.13999938964844,2585300,50.38999938964844,1081600
2024-03-06,50.33000183105469,3107000,100.36000061035156,2760000,91.4800033569336,6752000,50.52000045776367,1349100,110.16000366210938,1889800,50.38999938964844,808400
2024-03-07,50.36000061035156,3799000,100.41000366210938,2415500,91.5199966430664,4388600,50.54999923706055,1933100,110.19999694824219,2023200,50.40999984741211,904700
2024-03-08,50.36000061035156,2989200,100.41999816894531,3725000,91.52999877929688,4274000,50.560001373291016,1326000,110.20999908447266,2190200,50.41999816894531,988600
